#,set,project,patch_relpath,subject,relevance_firstpass,port_decision,agent_status,agent_confidence_0_100,agent_comment
120,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0010-Always-allow-overriding-the-number-of-work-profiles.patch,Always allow overriding the number of work profiles,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. Context drift in UserManagerService.getMaxUsersOfTypePerParent (A16 added the UNLIMITED_NUMBER_OF_USERS shorthand); the fw.max_users override path is unchanged. Target: services/core/.../pm/UserManagerService.java.
121,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0011-HOME-deserves-to-wake-up-devices-just-as-well-as-bac.patch,HOME deserves to wake-up devices just as well as back,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/java/android/view/KeyEvent.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
122,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0012-Some-devices-have-proximity-sensor-reporting-NaN-as-.patch,Some devices have proximity sensor reporting NaN as max,CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../display/DisplayPowerProximityStateController.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
123,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0013-Fix-brightness-range-not-being-complete-on-Samsung-d.patch,Fix brightness range not being complete on Samsung,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../power/PowerManagerService.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
124,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0014-Re-implement-fnmatch-like-behaviour-for-RRO-java-sid.patch,Re-implement fnmatch-like behaviour for RRO java-side,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/java/.../FrameworkParsingPackageUtils.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
125,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0015-Remove-useless-notification-about-console-service-be.patch,"Remove useless notification about ""console"" service",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../am/ActivityManagerService.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
126,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0016-Revert-Remove-unused-SystemProperties.set.patch,"Revert ""Remove unused SystemProperties.set""",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target telephony/.../TelephonyManager.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
127,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0017-TelephonyManager-bring-back-getNetworkClass.patch,TelephonyManager: bring back getNetworkClass(),OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target telephony/.../TelephonyManager.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
128,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0018-TelephonyManager-add-API-annotations-for-setTelephon.patch,TelephonyManager: add API annotations for,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target telephony/.../TelephonyManager.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
129,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0019-Fix-Wakelock-issue.patch,Fix Wakelock issue,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,"Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. A16 moved the WakeLock release path from WakeLock.java into ClientTrackingWakeLock.kt; the guard is reproduced as 'if (pmWakeLock.isHeld) { pmWakeLock.release() }', i.e. A14's 'if (inner.isHeld())' semantics. Target: packages/SystemUI/.../util/wakelock/ClientTrackingWakeLock.kt."
130,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0020-Automatically-detect-pick-up-sensor-so-that-an-overl.patch,"Automatically detect pick up sensor, so that an overlay",CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/java/.../AmbientDisplayConfiguration.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
131,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0021-Catch-broken-mainBuiltInDisplayCutoutRectApproximati.patch,Catch broken mainBuiltInDisplayCutoutRectApproximation,CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target core/java/android/view/DisplayCutout.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
132,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0022-backlight-Fix-backlight-control-on-Galaxy-S9.patch,backlight: Fix backlight control on Galaxy S9(+),OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../lights/LightsService.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
133,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0023-Revert-Switch-long-press-power-behavior-in-AOSP.patch,"Revert ""Switch long-press power behavior in AOSP.""",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. The core/res config.xml doc-comment enumeration drifted upstream; the reverted config_longPressOnPowerBehavior default is identical. Target: core/res/res/values/config.xml.
134,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0024-Allow-disabling-of-fingerprint-cleanups-needed-on-so.patch,"Allow disabling of fingerprint cleanups, needed on some",OEM/absent-hw,REVIEW (PORT if any doubt),FIXED_VERIFIED_HIGH,92,"Same correction as #4: the phh escape hatch was re-created at the migrated A16 site instead of being dropped. The exported patch adds the persist.sys.phh.fingerprint.nocleanup read plus early return at the head of FingerprintProvider.scheduleInternalCleanup(int,int,ClientMonitorCallback,boolean); the 2-arg overload delegates to it, so both entry points are covered (A14's Fingerprint21 had a single method). Formatting normalised from tabs to spaces; semantics identical."
135,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0025-Dynamically-resize-boot-animation-to-match-screen-si.patch,Dynamically resize boot animation to match screen size,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,92,"Faithful relocation. A16 moved the single-display body of BootAnimation::readyToRun() into initDisplaysAndSurfaces() with a 'for (size_t displayIdx = 0; displayIdx < mDisplays.size(); displayIdx++)' loop (l.548-549); the resize block was inserted inside that loop guarded by 'displayIdx == 0' with mWidth replaced by display.width, reproducing A14's primary-display-only behaviour. readyToRun() still only calls initDisplaysAndSurfaces() (l.510-513), so ordering relative to mAnimation loading is unchanged, and the mAnimation != nullptr guard is preserved."
136,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0026-Revert-Remove-more-FDE-methods-from-StorageManager.patch,"Revert ""Remove more FDE methods from StorageManager""",CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,93,Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. Only javadoc formatting of the restored FDE methods differs ({@hide} block style); every restored method and field is identical. Target: core/java/android/os/storage/StorageManager.java + RoSystemProperties.java.
137,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0027-Set-old-fingerprint-sensors-to-security-strong.patch,"Set old fingerprint sensors to security ""strong""",OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"Clean apply confirmed independently. The candidate's normalised diff body (index/@@ metadata stripped) is byte-identical to the A14 original in /root/port-los23-td/source-patches, whose sha256 matches PATCH_INDEX.sha256 and the canonical read-only L21 stack, so no rebase surface exists; the only deltas are git format-patch metadata and hunk offsets. Target services/core/.../biometrics/AuthService.java exists in the A16 baseline and `git apply --check` + `git am` succeed at the recorded position in the ordered chain."
138,patches_treble_td,platform_frameworks_base,platform_frameworks_base/0028-Call-Samsung-s-ISehSysInputDev-to-report-screen-stat.patch,Call Samsung's ISehSysInputDev to report screen state,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,93,"Context-only rebase verified line by line. A normalised diff-of-diff against the A14 original shows the added/removed payload is identical; only upstream context drift differs. services/core/Android.bp neighbour lines and LocalDisplayAdapter imports drifted; the ISehSysInputDev setTspEnable calls are identical, and V1_1 classes come transitively from vendor.samsung.hardware.sysinput-V1.2-java exactly as at A14 (module confirmed present with gen_java in vendor/interfaces). Target: services/core/Android.bp + display/LocalDisplayAdapter.java."
